Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
a24401eb-c245-472d-8c0a,2024-03-25,05:06:02,Online,Credit Card,,Standard,ANYTIME,29.0,Birmingham New Street,LONDON ST PANCRAS,03/25/2024,06:30:00,07:50:00,07:50:00, On Time,-,false
58df4e5d-233d-4ec0-ba08,07-02-2024,17:01:58,station  ,Debit Card,Adult,Standard,anytime,101.0,Liverpool Lime Street, London Euston  ,07-02-2024,5:30 PM,19:45:00,7:56 PM,delayed,NULL,yes
da90a2a05af34c2d8b0f,2024-03-27,20:01:13,Station,Credit Card,Adult, standard,OFF-PEAK,3.0, Liverpool Lime Street  ,Manchester Piccadilly,27/03/2024,21:30:00,22:00:00,22:00:00,On Time,,n/a
5014b215-2667-4fc0-9a79,"April 07, 2024",14:51:58, Online,Credit Crad,,standard,off-peak,£10.00,London Euston  ,birmingham new street,07/04/2024,4:15 PM,17:35:00,17:35:00,On Time,,None
7b669790-177c-4974-8364,2024-01-23,01:09:13,Online,Credit Card,,Std,ADVANCE  ,3.0, liverpool lime street,MANCHESTER PICCADILLY,24-01-2024,23:30:00,00:00:00,00:00:00,OnTime,,No
a0a38cd0-e4cc-4833-94c7,2024/02/11,04:56:05,Online,Debit Card,,Standrd,Off-Peak  ,35.0,London Kings Cross,York,11/02/2024,06:15:00,08:05:00,NULL, On Time  ,,false
151c9f1a-89ab-4347-bb54,09/01/2024,4:02 AM,Station,Contactless,Disabled,Standard, Off-Peak,13.0,london paddington, Reading,01/09/2024,05:30:00,06:30:00,07:20:00,Delayed,Staff Shortage  ,0
db6eac37-7a61-4f73-a93d,04/28/2024,22:44:39, Online, Contactless, Adult  ,Standard  , ADVANCE  ,2.0, Manchester Piccadilly,Liverpool Lime Street  ,04/29/2024,00:00:00,00:30:00,00:30:00,On-Time,,no
fd48ec8a-2811-4378-b4ae,2024/03/09,12:07:43, Station,credit card,,Standard,Off-Peak,53.0,London Kings Cross,York,09/03/2024,13:30:00,15:20:00,15:20:00,OnTime,,false
34EED779-B2DA-4E74-A89E,03/11/2024,18:29:44,Station,NULL,,standard  ,OFF-PEAK,53.0,London Kings Cross,York  ,2024-03-11,7:45 PM,21:35:00,21:35:00,On Time,N/A,N/A
e518ef7f-0379-46bf-90f4,2024/02/25,15:34:28,Online  ,Contactless,,STANDARD  ,Off-Peak,19.0,London Paddington,Reading,02/25/2024,17:00:00,18:00:00,18:00:00,on time,,No
5497db2a-0a0e-4cc9-8da8,02-04-2024,17:46:04, Online, Credit Card,,Standrd,Advance,£7.00,london euston,Birmingham New Street,04/03/2024,16:15:00,5:35 PM,17:35:00, On Time,,N
dfab21b9-bf80-4ceb-b543,2024-04-16,18:37:10,STATION,Credit Card,,Standard, Advance,8.0,London St Pancras  ,BIRMINGHAM NEW STREET,17-04-2024,17:00:00,6:20 PM,18:20:00,On Time,,N
d4c3baad-ee24-41f4-8d41,2024/01/02,07:33:15,Online,CREDIT CARD  ,, first class, Off-Peak,, London Kings Cross,YORK,01/02/2024,09:00:00,10:50:00,10:50:00,On Time,n/a,no
91BCEB4D-B335-426D-A0C6,2024/03/03,04:58:39,ONLINE,,Senior,STANDARD,OFF-PEAK,2.0,Manchester Piccadilly,liverpool lime street,2024-03-03,06:15:00,06:45:00,06:45:00, On Time,,NULL
dbaecf06-f902-4265-9efb,04/25/2024,12:16 PM,Station, CONTACTLESS,,standard,off-peak,19.0,London Paddington,Reading,25-04-2024,1:45 PM,14:45:00,14:45:00,On Time,N/A,N
9a654eb2-9195-4477-9a16,06/03/2024,09:44:48, Station,Credit Card,,Standard,Advance,76.0,Liverpool Lime Street,London Euston,07-03-2024,08:00:00,10:15:00,10:58:00, Delayed,,FALSE
85f1e4d8-1615-474f-a1d6,2024-02-11,4:04 PM,Station  ,DEBIT CARD,,FIRST CLASS  ,advance,64.0, Edinburgh Waverley, LONDON KINGS CROSS,22/02/2024,15:30:00,7:50 PM,19:52:00, Delayed,STAFFING,Y
db23f905-58e4-466d-9114,04/15/2024,08:18:49,ONLINE, CONTACTLESS,,standard, Advance,£13.00,London Paddington  ,Reading,16-04-2024,06:45:00,7:45 AM,07:45:00,On-Time,None,No
b7fa8d23-3532-4b73-823f,2024-04-21,21:42:48,Station,Credit Card  ,,First Class, Advance  ,27.0,London Paddington,Reading,2024-04-22,20:00:00,9:00 PM,21:00:00,On Time,,No
c7d9ac93-9632-4fa1-86e1,02/02/2024,07:56:42,Online, credit card,Senior,standard, ADVANCE,2.0, Manchester Piccadilly  , Liverpool Lime Street  ,02/18/2024,06:15:00,06:45:00,06:45:00, on time  ,n/a,0
adde008f-4330-459c-a612,03/02/2024,10:34 AM, Online,Contactless  ,n/a,Standard,Off-Peak  ,£12.00, London St Pancras,Birmingham New Street,02-03-2024,12:00:00,1:20 PM,1:20 PM,On Time,,No
5f11d79a-49fd-41f1-b78c,31-03-2024,4:11 PM,Station,debit card,,1st Class,Off-Peak,80.0,London St Pancras,Birmingham New Street,2024-03-31,17:45:00,7:05 PM,,Cancled, Technical Issue,no
5c58b7f8-e52d-423c-8d5a,02/04/2024,12:20 AM,ONLINE,Contactless,,FIRST CLASS,off-peak,78.0, London Euston,Birmingham New Street,2024-02-04,22:45:00,00:05:00,00:05:00,On Time,,no
67462d8824ec4a8cb534,10-03-2024,08:09:06,STATION  , Credit Card,Adult,Standard,advance,£14.00,Birmingham New Street, LONDON EUSTON,03/11/2024,06:30:00,07:50:00,07:50:00,On-Time,,false
3c110909-cefc-4c7e-8a51,2024-02-22,09:56:32,Station,Credit Crad,,Standard,Advance,3.0,York,Leeds,02/29/2024,08:15:00,8:40 AM,08:40:00,On Time,,N
9e9cda83-6ac1-40e7-8758,01/25/2024,7:06 AM,Online,CONTACTLESS  ,,standard,Advance,35.0,London Kings Cross,York,26-01-2024,05:30:00,7:20 AM,07:20:00,On Time,,No
ba6846c3-f57d-4234-96ce,2024/04/09,08:27:58,Online,Contactless,,Standard,Advance,8.0,London St Pancras,Birmingham New Street  ,2024-04-10,6:45 AM,8:05 AM,08:05:00, On Time,,0
784867c6-4ed5-4b21-8a90,2024/03/26,12:20:16,Online,CREDIT CARD,Adult,Standard,Off-Peak,£4.00,manchester piccadilly,Sheffield,26-03-2024,1:45 PM,14:30:00,14:30:00,On Time,,No
792a8980-cabb-4acf-a469,2024-01-11,3:04 AM,STATION,Credit Card,,Standard, Off-Peak,12.0, London St Pancras,Birmingham New Street,11-01-2024,4:30 AM,05:50:00,,CANCELLED,Staffing,no
39870f03-8ede-4a7c-92a6,2024-02-04,00:30:03,Online,Contactless,Disabled,Standard,Advance,24.0,London Kings Cross,Edinburgh Waverley  ,25/02/2024,16:00:00,20:20:00,20:20:00,On Time,,no
beb54250-017a-46f1-a4d8,12-03-2024,04:40:29,Online, Credit Card,,STANDARD,ADVANCE,35.0,London Kings Cross  ,york  ,"March 13, 2024",03:00:00,04:50:00,4:50 AM,On-Time,,No
fb38cd26-47eb-467b-a83f,2024/02/21,1:25 AM,online,Contactless,,standard,advance,£5.00,York  , Durham,2024/02/26,23:45:00,00:35:00,00:35:00,On Time  ,,FALSE
dde63a29-8327-4b74-ae22,06-02-2024,14:18:46,Online, Credit Card,Disabled  ,Standard,advance,8.0,London Paddington  ,Reading,24-02-2024,12:45 PM,13:45:00,13:45:00,OnTime,,N
5ec93994-7871-4dd5-b59f,01/16/2024,05:16:46,online, Contactless,,standard,ADVANCE,£7.00, London Euston,birmingham new street,2024-01-17,3:45 AM,5:05 AM,NULL,On Time,N/A,0
e0297849-5508-455d-b7e4,2024-02-16,08:01:08,Online,None,Disabled,STANDARD,advance,-15.0, Birmingham New Street  ,London St Pancras,"February 17, 2024",06:30:00,07:50:00,07:50:00,On Time,,FALSE
e15a25e2-d073-410f-a45f,21-04-2024,23:06:56,Station  ,Credit Card, Adult,standard,Advance,2000.0,LIVERPOOL LIME STREET,Manchester Piccadilly,2024-04-22,21:30:00,22:00:00,22:00:00,On Time,N/A,FALSE
d0a81b9e-f1a5-4da8-8651,2024-01-24,08:04:47,STATION,credit card  ,,Standard  ,Advance,£13.00,reading,London Paddington,"January 25, 2024",06:30:00,06:55:00,06:55:00,On Time,NULL,0
1122fc8a-2035-4ce6-af9b,29/01/2024,21:51:55,Station,Credit Card,, First Class  ,Advance,10.0,manchester piccadilly,Liverpool Lime Street,2024-01-30,20:15:00,20:45:00,20:45:00,On Time,,no
6e56fde1-c80c-453d-a2e1,03/17/2024,19:29:57,online,Credit Card, SENIOR,Std,Advance,2.0,MANCHESTER PICCADILLY,liverpool lime street,03/18/2024,18:45:00,19:15:00,-, On Time,,0
94bf970c-76d4-4198-8cb2,02/07/2024,23:12:26,Station,Credit Card,,Standard,Advance,13.0,London Paddington,Reading,02/08/2024,21:30:00,22:30:00,10:30 PM,On-Time,,no
7f7cd23f-0625-4b94-850f,22-04-2024,08:14:16,Online,Debit Card,,Standrd,ADVANCE,72.0,London Euston  ,Manchester Piccadilly,23/04/2024,06:30:00,8:20 AM,08:20:00,On Time,NULL,FALSE
1d3afb00-6644-4105-acf2,2024-02-08,20:31:52,Station,Debit Card,,Std,advance,35000.0,london kings cross,York,02/23/2024,6:45 PM,8:35 PM,8:35 PM,on time,None,no
4263119d-7b17-4c9e-ab23,2024/04/17,06:43:10,Station,Credit Card,,Standrd,Anytime,151.0,Liverpool Lime Street,London Euston  ,17-04-2024,08:00:00,10:15:00,11:03:00,Delayed,,false
d1016109-516f-423f-8940,23/04/2024,21:49:31,Station  ,n/a,,Standrd,advance,3.0, Manchester Piccadilly,Liverpool Lime Street,"April 24, 2024",20:15:00,20:45:00,20:45:00, On Time,,FALSE
860771ef-2c4b-4e0c-9e77,21-04-2024,03:33:15,Online,Credit Card,,standard,advance,12.0,manchester piccadilly  ,nottingham,04/22/2024,02:00:00,03:00:00,03:00:00,ON TIME,,no
0cb66451-03a6-4e4f-af5e,2024/01/28,04:16:59,STATION,CC,, Standard,Off-Peak,12.0,London St Pancras, Birmingham New Street,2024/01/28,05:45:00,07:05:00,,Cancelled,SIGNAL FAILURE,FALSE
758ac7d0-a796-4deb-b44c,17/01/2024,8:33 AM,online  ,Credit Card,n/a,First Class, Advance,59.0,Birmingham New Street,London St Pancras,2024-01-18,7:00 AM,8:20 AM,n/a,on time,,FALSE
f2469e9a-af1f-486d-8214,16-03-2024,05:58:13, STATION,Contacless,adult,Standard, Advance,4.0,London Euston,Birmingham New Street  ,"March 17, 2024",04:15:00,5:35 AM,5:35 AM,on time,,no
c656ec3d-ab5a-48cf-8ef0,25/01/2024,13:38:53,Online  ,Contactless  ,,Standard, ADVANCE  ,£8.00,London St Pancras,Birmingham New Street,02-02-2024,12:00:00,1:20 PM,13:20:00,on time,,N
e8688b92-4d91-4fd0-95d4,"April 04, 2024",09:35:16, Online, Contactless,-,First Class,Advance,27.0,london paddington,READING,04/05/2024,08:00:00,09:00:00,09:00:00, ON TIME,,N
A94D5502-B385-4C42-8FD0,16-03-2024,04:19:20,station,None,,standard,Advance,35000.0,London Kings Cross,York,2024-03-17,2:45 AM,4:35 AM,04:35:00,On Time  ,,FALSE
267b7098-a03e-40d3-a3e8,04/17/2024,22:39:36,Station,CONTACTLESS  ,,Standard,Advance,3.0, liverpool lime street,Manchester Piccadilly,18/04/2024,00:00:00,12:30 AM,,On-Time,,N
09FBAE36-3672-4DB4-B71B,2024-02-10,16:03:11,station,debit card,,Standard,Advance,21.0,Birmingham New Street,London Euston,"February 11, 2024",3:30 PM,16:50:00,17:16:00,Delayed,staffing  ,1
f16c9657-57fa-4d96-ae17,"March 31, 2024",18:48:07,STATION,Credit Card,, First Class,Off-Peak,n/a,Manchester Piccadilly, Sheffield,31/03/2024,20:15:00,21:00:00,21:00:00, ON TIME,,no
2b93cbc7-0f6f-4030-9054,20/03/2024,10:26:53,online,Credit Card,,Standard,Advance,84.0, MANCHESTER PICCADILLY,london euston,2024/03/21,08:45:00,10:35:00,10:35:00,OnTime,,No
a20961ab-eb18-4d22-bbb6,2024/04/08,17:34:11,Station  ,Debit Crad,Disabled,standard  ,Advance,4.0,London Euston, Birmingham New Street,2024-04-09,4:00 PM,5:20 PM,6:03 PM,delayed, Signal failure,N
b4b8009d-c321-466f-92a4,15/03/2024,19:34:55,STATION,DEBIT CARD,adult  ,Standard,Advance,N/A,London Paddington,READING,2024/03/16,17:45:00,18:45:00,,cancelled,,yes
88eb713a-c1d8-403a-aaf4,09/03/2024,12:00:06,Online  ,CREDIT CARD,,Standard,Advance,-,London Euston,BIRMINGHAM NEW STREET,10/03/2024,10:30 AM,11:50 AM,,On Time  ,-,N
9d05ec99-53b4-45b8-958b,2024/02/02,18:31:40,STATION,credit card,,STANDARD,Advance,3.0,Liverpool Lime Street,MANCHESTER PICCADILLY,13/02/2024,17:00:00,5:30 PM,17:30:00,On Time  ,,false
7fc1cf48-6f7f-4bab-b13f,2024-03-29,13:27:27,ONLINE,Credit Card,,Standard,Off-Peak  ,-5.0,Liverpool Lime Street,Manchester Piccadilly,29/03/2024,2:45 PM,15:15:00,15:15:00,On Time,,false
09DAEC0A-6A03-4C4C-9ADD,22-03-2024,04:04:40, Online,CREDIT CARD,,Standard,advance,£3.00,Liverpool Lime Street,manchester piccadilly,2024/03/23,2:30 AM,03:00:00,03:00:00,On Time,,FALSE
6AAB225A-90E9-4B34-8558,24-03-2024,17:17:50,Online, Credit Card,Disabled,Standard, ADVANCE,4.0,London Euston,Birmingham New Street,25-03-2024,15:45:00,17:05:00,,Canceled,Staff Shortage,No
fd676fc6-9202-4a73-a870,15-04-2024,15:19:24,Station  ,Contactless,,Standard,Anytime,70.0,London Kings Cross,York,2024/04/15,17:45:00,19:35:00,None,On Time,,0
97ceecb3-31ae-407e-bb85,26-01-2024,14:13:30,Online,Creditcard, Disabled,Standard  ,Off-Peak,£7.00,London Euston,Birmingham New Street,2024-01-26,3:30 PM,16:50:00,16:50:00,OnTime,,0
cac1719e0f1943e1bb9e,03/13/2024,00:37:40,Online,None,, STANDARD,Off-Peak  ,17.0, MANCHESTER PICCADILLY  ,Nottingham,2024-03-13,2:00 AM,03:00:00,03:00:00,On Time,-,No
910e0b08-e8b1-461e-99b9,08-01-2024,18:14:27,Online,Credit Card,Senior, Standard,Anytime,31.0,London St Pancras,leicester,01/08/2024,18:45:00,19:45:00,19:45:00,On Time,,No
314b0ff5-da26-4843-b4f5,04/27/2024,17:40:05, Station,Credit Card,Adult,standard  ,Advance,-4.0,London Euston  ,birmingham new street,28-04-2024,16:00:00,17:20:00,18:45:00,Delayed,Weather,FALSE
ee30f4c3-44f0-4318-83b1,13/03/2024,02:01:00,Station,Credit Crad,,Standard,Advance  ,£3.00,Liverpool Lime Street,Manchester Piccadilly,03/14/2024,12:30 AM,01:00:00,01:00:00,On Time,,FALSE
e12f95f4-fe26-4033-8582,2024-01-20,12:34:24,Station,Contactless,,STANDARD, Advance,24.0,York, EDINBURGH,2024-02-01,11:00:00,13:30:00,13:30:00, On Time,,N
c544aa53-4fbb-4395-9f67,03/11/2024,11:15:51,Online,contactless,,Standard,Off-Peak  ,107.0,London Euston,Manchester Piccadilly  ,03/11/2024,12:45:00,14:35:00,14:35:00, On Time,,No
10a92b05-2470-42aa-88ef,22-01-2024,06:10:47, Station  ,Contactless  ,,Standard,Advance,35.0,London Kings Cross,YORK  ,"January 23, 2024",04:30:00,06:20:00,06:20:00,On Time,,N
d713c3c4-c8ab-4eb3-b5f1,09-01-2024,11:32 PM,station,Contactless,None,Std,Advance,2.00 GBP,Liverpool Lime Street  ,Manchester Piccadilly,10/01/2024,22:00:00,22:30:00,22:30:00, On Time,NULL,FALSE
5995949b-67d5-4d66-9fb4,04/17/2024,5:14 AM,online,Credit Card,,Standard,Anytime,£13.00,London Euston,Birmingham New Street  ,17/04/2024,06:30:00,07:50:00,07:50:00,On Time,-,no
22e95276-b32e-4898-9701,2024-04-20,11:15:12,Online, Credit Card, Disabled, STANDARD,Off-Peak,13.0,London Paddington, Reading,20-04-2024,12:45:00,13:45:00,1:45 PM,On Time  ,,No
28cbd2c7-1d6a-4e98-9037,06/04/2024,14:42:31,Online,Contactless,,Standard,Advance,3.0,Manchester Piccadilly  ,LIVERPOOL LIME STREET  ,2024/04/07,1:00 PM,13:30:00,13:30:00,On Time,,N
a3346c60-d188-4f83-a593,04/01/2024,12:11:45, Station,Creditcard,disabled  ,Standard,advance,-2.0,Liverpool Lime Street  ,Manchester Piccadilly,2024-01-05,10:30:00,11:00:00,11:00:00,On Time,,false
ce3d9d7e-f4fc-48f4-bf2b,01/27/2024,7:26 AM,Online,Credit Card,,standard  ,off-peak,£26.00,london paddington,Oxford,2024/01/27,7:45 AM,09:15:00,09:15:00,OnTime,,no
7ed80442-364e-4e8a-817a,2024-03-11,05:10:39,online,Credit Card, Disabled,Standard,Anytime  ,29.0,Birmingham New Street,London St Pancras,11/03/2024,06:30:00,7:50 AM,07:50:00,on time,,false
19f69505429f4d7b9fc9,2024-01-23,5:14 PM,Station, contactless,ADULT,Standard, Anytime,26.0, Birmingham New Street,YORK,23/01/2024,18:30:00,8:15 PM,20:15:00, On Time,,no
36B3FBF8-56C2-4EFC-A400,10-04-2024,20:17:30,Online,Creditcard,,Standard,Advance,8000.0, London St Pancras,Birmingham New Street,2024-04-11,18:45:00,20:05:00,n/a, Cancelled, Weather Conditions,0
b1858c5a-aa6f-4143-b76c,02/08/2024,03:06:26,online,credit card,, Standard,Off-Peak,33.0,BIRMINGHAM NEW STREET,London St Pancras,2024-02-08,04:30:00,05:50:00,05:50:00,On Time,,N
037a6dff-5348-4fc0-ab22,02/04/2024,20:18:25,Online,Credit Card  ,,First class ,advance  ,54000.0,London St Pancras,Birmingham New Street,29/02/2024,18:45:00,20:05:00,20:05:00,On-Time,,FALSE
a1aed46b-7f4a-409e-8e7f,21-03-2024,17:47:27, Station,Credit Card,,Standard,Off-Peak,4.0,MANCHESTER PICCADILLY,Liverpool Lime Street,21-03-2024,19:15:00,7:45 PM,7:45 PM,On-Time,NULL,FALSE
4724bec9-c1a6-487b-bba7,19-04-2024,8:00 AM,Online,Debit Card,,Standard,Advance,72.0,London Euston,Manchester Piccadilly,2024-04-20,6:30 AM,08:20:00,08:20:00,On Time,,FALSE
d1094418-9337-4ec1-ac67,19-04-2024,18:24:50,Online,Credit Card,Senior,Standard,anytime,31.0,London St Pancras,leicester,"April 19, 2024",18:45:00,19:45:00,19:45:00,OnTime,,no
940e0228-3b63-4afd-b9dc,2024-02-06,21:06:22,STATION, contactless,,First class , Advance,57.0,London Kings Cross  ,York,14/02/2024,7:30 PM,21:20:00,21:20:00,On Time,,no
920f5dee-5f71-42bd-9cf3,2024-03-31,10:36 AM,station,None,,standard,Off-Peak,4.0,Manchester Piccadilly,Liverpool Lime Street,2024-03-31,12:00 PM,12:30:00,12:30:00,On Time,,no
d592e13a-2913-499b-901d,02/03/2024,10:31:43,Online,Credit Crad,,standard,ADVANCE,7.0,LONDON EUSTON, BIRMINGHAM NEW STREET,2024-02-08,9:00 AM,10:20:00,10:20:00,On Time,,NULL
4691bdd9-38e7-4dae-84e5,02/12/2024,05:09:04,station,Credit Card,,STANDARD  , Advance,84.0,MANCHESTER PICCADILLY,LONDON EUSTON,27-02-2024,3:30 AM,5:20 AM,5:39 AM,Delayed  ,Weather Conditions,false
9d3c221f-4fd3-494b-a8f7,2024/02/19,5:49 PM,Online,Credit Card,,STANDARD,Advance,7.0,London Euston  ,Birmingham New Street  ,20/02/2024,16:15:00,17:35:00,17:35:00, On Time,,no
B074D3A1-3073-4337-987B,"January 20, 2024",8:56 AM,Station,None,None,Standard,Off-Peak,4.0,Manchester Piccadilly,Liverpool Lime Street,2024/01/20,10:15 AM,10:45:00,10:45:00,OnTime,,false
ee2e3691-130d-4ca7-b0d2,"January 05, 2024",2:07 PM,Online,Creditcard,, Standard,Advance,8.0,london st pancras  ,Birmingham New Street,2024-01-06,18:45:00,20:05:00,,On Time  ,,n/a
46d3b37e-8fbd-4007-8d84,18-04-2024,11:04 PM,STATION,contactless,,Standard,Advance,N/A,Liverpool Lime Street  ,Manchester Piccadilly,19-04-2024,9:30 PM,22:00:00,10:00 PM, On Time,,0
30d4bd2b-6817-4ae6-9481,2024-02-04,08:31:06,Online,Credit Card,,Standard,ADVANCE,13.0, London Paddington,Reading,05/02/2024,07:00:00,08:00:00,,OnTime,,no
ade01198-f8f1-4754-86b4,2024/03/22,08:00:11,Online,CREDIT CARD,Disabled,Standard,Advance,15.00 GBP,birmingham new street,London St Pancras,23/03/2024,06:30:00,7:50 AM,7:50 AM,On Time,,FALSE
4dd3e9a4-4ed1-4ed2-b3f6,2024/02/08,9:11 AM,Station,Contact less,,Standard,Off-Peak,53.00 GBP, LONDON KINGS CROSS,York,08-02-2024,10:30:00,12:20:00,12:20:00,On Time,,FALSE
36e36bd4-2d50-4da7-a3a3,2024/01/17,06:12:19,Online  ,Creditcard,,Standrd,Anytime  ,67.0,York, Peterborough,17-01-2024,7:30 AM,08:40:00,08:40:00,On Time,,0
2de1ac94-4123-442a-bb05,2024-01-26,1:31 PM, ONLINE,Contactless,,Standard,advance,8.0,London St Pancras,birmingham new street,2024/01/27,12:00:00,13:20:00,1:20 PM, On Time,,N
c193c9c8-97d6-4d9e-a315,"April 02, 2024",14:58:27,Online,Contactless,Adult  ,Standard,anytime,NULL, BIRMINGHAM NEW STREET,Manchester Piccadilly,2024/04/02,16:15:00,17:35:00,5:35 PM,On Time,,0
365affaa-4eb8-4f74-949d,03-03-2024,18:23:07,online,CREDIT CARD,Senior,Standrd,OFF-PEAK,23.0, London St Pancras  ,Leicester  ,2024-03-03,18:45:00,7:45 PM,19:45:00, On Time,,0
a01a71f0-6f71-47c2-be96,01/22/2024,21:46:55,Station,contactless,,Standard,Advance,3.0,Liverpool Lime Street,Manchester Piccadilly,2024-01-23,20:15:00,8:45 PM,8:45 PM,ON TIME,,No
C6B368C7-4C8F-4983-8C03,20/01/2024,17:43:12,Station  ,Credit Card,adult,STANDARD,Advance  ,4.0,London Euston, Birmingham New Street,2024/01/21,16:00:00,17:20:00,17:20:00,OnTime,,no
d25f9455-39a3-4a35-a501,05/01/2024,03:07:25,Online, Contactless,N/A,Standard,Off-Peak,£5.00,Liverpool Lime Street,Manchester Piccadilly,2024-01-05,04:30:00,05:00:00,05:00:00,ON TIME,N/A,false
3D335F6A-7D1F-4CC5-9F45,04/17/2024,5:39 PM,STATION,Debit Card, DISABLED,standard  ,ADVANCE,5.0,London St Pancras,Birmingham New Street,18-04-2024,4:00 PM,17:20:00,17:20:00, On Time,,FALSE
2f4fa793-bfca-44e2-bcbe,2024-03-19,14:53:19,Online, CONTACTLESS,,Standard,anytime  ,70.0,London Kings Cross,York,2024-03-19,16:15:00,18:05:00,18:05:00,OnTime,,No
25462139-198f-45ab-a206,2024/02/12,5:49 AM,Station,Contacless,,1st Class, Advance,10.0,liverpool lime street,Manchester Piccadilly,18-02-2024,04:15:00,04:45:00,04:45:00,ON TIME,,N
d3002fce-00a2-4428-9a2b,2024-01-18,00:56:27,Online,Contactless,Adult, STANDARD, Off-Peak,n/a,London Paddington,Reading  ,01/18/2024,02:15:00,03:15:00,3:15 AM,OnTime,,false
91b3e8ba-92a3-417a-9e88,27/03/2024,06:34:07,STATION,Credit Card,,Standard,Anytime,41.00 GBP,BIRMINGHAM NEW STREET,London Euston,2024/03/27,08:00:00,09:20:00,10:08:00,Delayed  ,Weather,No
8ac42679-bd72-4ea2-8847,2024-03-25,3:16 AM,station,credit card,, Standard,Advance,8.0,London St Pancras,birmingham new street,2024-03-26,01:45:00,03:05:00,03:05:00, On Time,,N
50a8a41f-b182-464c-9f39,25-04-2024,07:54:39,Online  ,CONTACTLESS  , Disabled,Standrd,Anytime,£48.00,London Kings Cross  ,Edinburgh Waverley,25-04-2024,16:00:00,20:20:00,8:20 PM,On-Time,,No
010cce68-4df2-4919-aa9b,12/02/2024,21:35:15, Online  ,NULL,,Standard,advance,7.0,London Euston, Birmingham New Street,2024/02/13,20:00:00,9:20 PM,21:20:00,On Time  ,,false
5fd37290-5a8e-4698-bf52,24/01/2024,05:57:58,Station,CONTACTLESS,,Standard,Advance,3.0,liverpool lime street  ,Manchester Piccadilly,2024/01/25,4:15 AM,04:45:00,04:45:00,OnTime,,0
22D6D19B-1195-45AE-A595,"February 19, 2024",12:11:00,station,Credit Card,n/a,Std, Advance,2.0, Liverpool Lime Street,Manchester Piccadilly,02/20/2024,10:30:00,11:00:00,11:00:00, On Time,,0
e2689ff4-452a-4b40-a5e8,2024-04-12,6:18 PM,ONLINE,Credit Card,senior,standard,Anytime,31.0,london st pancras,Leicester,04/12/2024,18:45:00,19:45:00,19:45:00, On Time,,false
ca96c8df-17eb-46ef-b209,04/09/2024,20:56:09,Station,credit card,,Std,OFF-PEAK,19.0, London Paddington, Reading,09-04-2024,22:15:00,23:15:00,NULL,on time,,0
F4E52099-74AC-42E0-B207,02/04/2024,04:28:05,Online,CONTACTLESS,,Standard,OFF-PEAK,53.0,London Kings Cross  , York,2024-02-04,05:45:00,07:35:00,7:35 AM,on time,,no
9c1b6dbb-dcfe-496d-b59d,02-01-2024,22:40:21,Online,Contactless,ADULT,1st Class, Advance,-6.0,MANCHESTER PICCADILLY  , LIVERPOOL LIME STREET,2024-01-03,00:00:00,12:30 AM,00:30:00,On-Time,,0
ffbbb23d-eb23-4a1f-a367,04/17/2024,17:50:01, Online,Contactless,Adult,Standard,Advance,2.0,Manchester Piccadilly,Liverpool Lime Street,"April 18, 2024",16:15:00,16:45:00,16:45:00, On Time,None,FALSE
42ec6a21-bc1b-4377-82bd,2024/04/04,17:23:36,online,contactless,, Standard  ,Advance,6000.0, Birmingham New Street  ,Liverpool Lime Street,05-04-2024,15:45:00,5:15 PM,5:15 PM,On Time  ,,no
1faab793-23eb-4747-a051,26/04/2024,10:41 PM,Online,Contacless,Adult, Standard,advance,2.0,Manchester Piccadilly, Liverpool Lime Street,2024/04/27,00:00:00,12:30 AM,,cancelled,Traffic,false
565eb170-af3e-40aa-99c7,2024-01-29,14:25:23,Online  , Credit Card,,Std,advance  ,13.0, London Paddington,Reading,2024-01-30,12:45:00,13:45:00,13:45:00,ON TIME  ,,false
302b1fa3-044a-4b91-b75a,04/18/2024,08:05:22,Online,,,Standard,Advance  ,3.0, MANCHESTER PICCADILLY,liverpool lime street,2024-04-19,06:30:00,07:00:00,07:00:00,On Time,,N
f53bbf6b-d6cb-4fb4-92f9,"February 18, 2024",03:10:19,Online,CONTACTLESS,Disabled,Standard  ,Advance,5.0,LONDON ST PANCRAS,Birmingham New Street,02/22/2024,1:30 AM,02:50:00,02:50:00,On Time,,false
e92449de-17da-41ad-97bb,04/14/2024,17:14:51,station,Debit Crad,Adult,Standard, Off-Peak,84.00 GBP,Manchester Piccadilly,London Euston,2024-04-14,5:30 PM,19:20:00,19:25:00,DELAYED,technical issue  ,yes
610885d1-a936-4854-be0b,2024/04/10,19:00:50,Station,Contactless,Adult,1st Class,Advance  ,£78.00,Liverpool Lime Street,London Euston,2024/04/11,17:30:00,19:45:00,20:05:00,Delyed,technical issue,0
18942d80-3110-41fa-a43f,23-03-2024,5:46 PM,Online  ,Credit Card,,Standard, Advance,13.0,london paddington,Reading,03/24/2024,16:15:00,5:15 PM,5:15 PM,On Time,,No
